LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR
11,073490,LIG아큐버,KOSDAQ,IT/전기전자,57400,787.88,4364.6,45.0,211.5,ARMED,ARMED,2,True,False,False,80.3,80.3,92.0,89.7,38.1,0.0,20.1,73.3,53.9,32.6,0.29,22.3,대기,0,46950.0,39900.0,62500.0,64000.0,,1.45,2.46,44172,1.9,특이사항 없음,1,7.22,74.2,28.33,STRUCT 강점,TIMING 보조,RSI 과열,스퀴즈/품질 대기,NORMAL,60.6,통신 및 방송 장비 제조업,78788190350.0,92.8,44.06,0,0,3.8,22.65,35.38,25.74,109.87,158.56,14.87,76.92,99.26,0.0,0.0,1,12.0,1,0,2.84,0.8,72300.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.02,6.0,2.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,42665.0,29.94,0.395,False,O,▲,50840,▲,O,X,0,0,0,-1.45,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,8.927999999999999,18.005499999999998,3.0,38.1,OK,55.5,55.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,80.3,80.3,80.3,32.95,32.95,FRESH,0.603,,False,MATURE,137420.0,2115048.0,45.0,,,,,True,8.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
12,078600,대주전자재료,KOSDAQ,IT/전기전자,145300,506.2,22562.4,0.0,,ARMED,ARMED,2,True,False,False,80.0,80.0,70.6,99.0,60.7,0.0,21.9,76.8,38.3,52.1,0.4,0.0,진입적정 + 대기,0,145300.0,124800.0,153500.0,179500.0,,0.37,1.01,105159,91.54,특이사항 없음,2,0.99,67.2,14.64,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,NORMAL,60.6,전자부품 제조업,50619739350.0,75.6,30.7,0,0,-2.74,6.84,24.19,15.13,113.99,76.33,4.26,81.04,17.03,0.038,0.038,1,12.0,0,0,2.18,0.8,207000.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,14.11,5.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,115710.0,38.17,0.3278,False,O,▲,136200,▲,O,X,0,0,0,0.67,250,0,1,1,1,0.0,전자부품 제조업,8.927999999999999,18.005499999999998,3.0,60.7,OK,68.91135380591857,68.91135380591857,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,80.0,80.0,80.0,32.95,32.95,FRESH,0.6,,False,MATURE,137420.0,0.0,,,,,,True,5.6,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
13,297090,씨에스베어링,KOSDAQ,조선·기계·설비,8360,52.57,2279.8,168.0,135.5,ARMED,ARMED,2,True,False,False,78.8,78.8,68.2,92.4,73.0,0.0,75.4,77.9,24.2,69.8,0.82,4.0,대기,0,8040.0,6840.0,9600.0,10060.0,,1.17,1.18,7539,4.99,특이사항 없음,5,0.95,54.4,5.29,TIMING 강점,AI 보조,,스퀴즈/품질 대기,NORMAL,60.6,일반 목적용 기계 제조업,5256664285.0,61.6,18.09,1,0,8.43,7.46,8.15,5.96,45.9,17.91,-4.91,12.95,-41.39,0.019,0.019,1,12.0,0,0,1.78,0.45,10710.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,14.93,6.0,1.3,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,6730.0,10.88,0.1152,False,O,▲,7695,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,일반 목적용 기계 제조업,12.425342465753424,6.825068493150685,6.0,73.0,OK,53.25736108307179,53.25736108307179,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,breakout,88.2,5.0,70,20260422,20260422,,78.8,78.8,78.8,32.95,32.95,FRESH,0.588,,False,MATURE,137420.0,1355384.0,168.0,,,,,True,14.8,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
14,003570,SNT다이내믹스,KOSPI,자동차·모빌리티,57300,100.62,19053.8,0.0,,ARMED,ARMED,2,True,False,False,78.8,78.8,100.0,77.0,40.1,0.0,19.0,72.4,59.9,25.1,0.24,1.6,진입적정 + 대기,0,56400.0,49850.0,59100.0,68400.0,🚀급등시동,0.8,1.21,52695,13.27,특이사항 없음,0,7.02,66.7,8.91,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,NORMAL,60.6,자동차 신품 부품 제조업,10061547250.0,86.3,22.13,0,0,6.7,5.33,13.02,12.8,14.94,-10.19,1.93,-18.01,-69.49,0.045,0.045,1,11.9,1,0,2.04,0.85,,SWING_20D,80,ATR_3.5x,45,,0,v1_sl_first_gap_at_open,11.61,5.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,46010.0,8.74,-0.1737,False,O,▲,56356,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,자동차 신품 부품 제조업,7.997894736842106,-4.332105263157895,12.0,40.1,OK,56.5,56.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,78.8,78.8,78.8,32.95,32.95,FRESH,0.588,,False,MATURE,137420.0,0.0,,,,,,True,3.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
15,004020,현대제철,KOSPI,철강·금속,40100,232.34,53511.8,0.0,,ARMED,ARMED,2,True,False,False,78.1,78.1,100.0,68.8,53.0,0.0,19.6,73.9,47.0,41.2,0.35,0.0,진입적정 + 대기,0,40100.0,36550.0,41350.0,42500.0,,-0.26,0.69,37758,18.61,특이사항 없음,0,14.07,73.5,7.93,STRUCT 강점,,RSI 과열,스퀴즈/품질 대기,NORMAL,60.6,1차 철강 제조업,23234250125.0,70.4,28.5,0,0,-0.62,0.25,5.94,12.32,18.29,17.94,1.45,-14.66,-41.36,0.033,0.033,1,9.3,1,0,2.19,0.85,50400.0,SWING_20D,80,BB_UPPER,75,SWING_60D,60,v1_sl_first_gap_at_open,8.85,4.0,0.4,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,35000.0,6.2,-0.1463,False,O,▲,40793,▲,X,X,0,0,0,0.12,250,0,1,1,1,0.0,1차 철강 제조업,3.976842105263158,18.053684210526313,4.0,53.0,OK,45.15267420743241,45.15267420743241,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,78.1,78.1,78.1,32.95,32.95,FRESH,0.581,,False,MATURE,137420.0,0.0,,,,,,True,3.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
16,475580,에이럭스,KOSDAQ,기타,14030,220.17,1911.6,0.0,,ARMED,ARMED,2,True,False,False,78.0,78.0,68.4,90.5,72.2,0.0,22.5,77.0,22.1,72.4,0.7,0.0,진입적정 + 대기,0,14030.0,11920.0,15500.0,17980.0,,1.24,1.33,12843,0.19,특이사항 없음,5,0.58,59.1,7.16,TIMING 강점,AI 보조,,스퀴즈/품질 대기,NORMAL,60.6,그외 기타 제품 제조업,22016814040.0,67.8,22.63,1,0,2.86,13.7,14.81,8.68,38.91,33.11,-2.19,5.96,-26.19,0.106,0.106,1,12.0,1,0,2.02,0.58,20300.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.04,6.0,0.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,11212.0,9.23,0.3735,False,O,▲,13286,▲,O,X,0,0,0,1.03,250,0,1,1,1,0.0,그외 기타 제품 제조업,5.056916666666667,2.3140833333333335,10.0,72.2,OK,60.964809873589246,60.964809873589246,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,breakout,90.0,5.0,70,20260422,20260422,,78.0,78.0,78.0,32.95,32.95,FRESH,0.58,,False,MATURE,137420.0,0.0,,,,,,True,10.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
17,476060,온코닉테라퓨틱스,KOSDAQ,기타,22100,133.39,9920.2,35.0,77.7,ARMED,ARMED,2,True,False,False,77.9,77.9,98.4,65.6,61.6,0.0,67.6,75.2,36.8,54.0,0.99,0.0,진입적정 + 대기,0,22100.0,18780.0,25400.0,28900.0,,-1.38,1.15,22507,14.71,특이사항 없음,0,3.47,59.8,0.52,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,60.6,자연과학 및 공학 연구개발업,13339281075.0,60.7,26.32,0,0,-2.0,-2.86,5.74,-6.95,24.02,11.62,-17.82,-8.93,-47.68,0.157,0.13,1,12.0,1,0,2.4,0.46,32450.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.02,5.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,25782.0,-1.81,-0.056,False,O,▲,23686,▲,X,X,0,0,0,1.33,250,0,1,1,1,0.0,자연과학 및 공학 연구개발업,5.056916666666667,2.3140833333333335,10.0,61.6,OK,57.5300068094765,57.5300068094765,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,pullback,86.4,7.0,70,20260422,20260422,,77.9,77.9,77.9,32.95,32.95,FRESH,0.579,,False,MATURE,137420.0,777242.0,35.0,,,,,True,14.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
18,322000,HD현대에너지솔루션,KOSPI,2차전지,182400,4876.2,20428.8,7.0,121.0,ARMED,ARMED,2,True,False,False,77.8,77.8,97.0,60.3,74.2,0.0,20.4,77.2,36.7,54.1,0.38,9.5,대기,0,166500.0,141500.0,197900.0,224500.0,🚀급등시동,1.22,1.88,120834,66.68,특이사항 없음,0,27.56,64.7,15.03,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,NORMAL,60.6,반도체 제조업,487619876100.0,71.2,46.24,0,0,7.29,14.0,6.42,43.85,233.46,209.68,32.98,200.51,150.38,0.045,0.045,1,12.0,1,0,2.0,0.8,238500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.02,5.0,1.3,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,142740.0,50.95,0.1082,False,O,▲,166302,▲,O,X,0,0,0,0.65,250,0,1,1,1,0.0,반도체 제조업,20.205333333333336,22.352666666666668,1.0,74.2,OK,34.306645265364324,34.306645265364324,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,77.8,77.8,77.8,32.95,32.95,FRESH,0.578,,False,MATURE,137420.0,1210063.0,7.0,,,,,True,8.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
19,008350,남선알미늄,KOSPI,철강·금속,2425,1543.52,3130.2,892.0,216.3,ARMED,ARMED,2,True,False,False,77.8,77.8,94.4,58.2,83.9,0.0,68.7,78.8,36.2,54.8,2.9,0.0,RR2.9 + 진입적정 + 대기,0,2425.0,2060.0,3485.0,3715.0,,-1.5,0.79,1988,41.57,특이사항 없음,0,58.78,64.5,13.26,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,NORMAL,60.6,1차 비철금속 제조업,154351933851.0,85.9,93.22,0,0,0.62,-12.77,17.72,76.88,96.52,117.49,66.01,63.57,58.19,0.048,0.048,1,12.0,1,0,3.28,0.51,4130.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.05,6.0,2.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1851.1,21.97,-0.9922,False,O,▲,2749,▼,X,X,0,0,0,2.7,250,0,1,1,1,0.0,1차 비철금속 제조업,3.976842105263158,18.053684210526313,4.0,83.9,OK,36.110441774634204,36.110441774634204,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,77.8,77.8,77.8,32.95,32.95,FRESH,0.578,,False,MATURE,137420.0,2163443.0,892.0,,,,,True,43.7,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
20,054210,이랜텍,KOSDAQ,IT/전기전자,12720,126.75,3217.0,171.0,191.8,ARMED,ARMED,2,True,False,False,77.7,77.7,70.1,100.0,48.2,0.0,20.4,72.8,51.8,35.2,0.5,14.0,대기,0,11160.0,9770.0,14200.0,15620.0,,1.83,2.26,11295,28.08,특이사항 없음,0,1.47,72.0,19.73,TIMING 강점,STRUCT 보조,RSI 과열,스퀴즈/품질 대기,NORMAL,60.6,전자부품 제조업,12674536180.0,77.3,38.29,0,0,-6.47,18.77,26.32,10.23,27.33,35.32,-0.64,-5.62,-23.98,0.027,0.027,1,10.7,0,0,2.32,0.68,17420.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,12.46,6.0,2.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,10837.0,12.62,0.5655,False,O,▲,11749,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,전자부품 제조업,8.927999999999999,18.005499999999998,3.0,48.2,OK,84.0,84.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,77.7,77.7,77.7,32.95,32.95,FRESH,0.577,,False,MATURE,137420.0,1917944.0,171.0,,,,,True,11.6,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
21,005690,파미셀,KOSPI,기타,17770,173.49,10665.0,24.0,43.0,ARMED,ARMED,2,True,False,False,77.0,77.0,100.0,60.6,63.8,0.0,66.0,74.8,39.4,50.8,0.89,0.0,진입적정 + 대기,0,17770.0,15530.0,19760.0,21450.0,,0.8,0.94,16479,7.76,특이사항 없음,0,10.82,66.9,6.21,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,60.6,기초 의약물질 제조업,17348584905.0,65.5,36.6,0,0,-2.58,-0.73,8.69,6.92,34.52,6.66,-3.95,1.57,-52.64,0.345,0.345,1,11.7,1,0,2.66,0.63,24250.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,12.61,5.0,0.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,15745.0,7.83,-0.2164,False,O,▲,19147,▲,X,X,0,0,0,-0.88,250,0,1,1,1,0.0,기초 의약물질 제조업,5.056916666666667,2.3140833333333335,10.0,63.8,OK,50.004164194638335,50.004164194638335,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,77.0,77.0,77.0,32.95,32.95,FRESH,0.57,,False,MATURE,137420.0,429899.0,24.0,,,,,True,11.2,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
22,241520,DSC인베스트먼트,KOSDAQ,기타,15380,256.64,4091.1,0.0,,ARMED,ARMED,2,True,False,False,75.3,75.3,100.0,70.6,35.1,0.0,17.7,68.6,64.9,18.9,0.65,1.5,진입적정 + 대기,0,15150.0,12870.0,17000.0,19700.0,,0.75,1.32,13267,29.55,특이사항 없음,1,3.41,66.3,9.19,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,NORMAL,60.6,신탁업 및 집합투자업,25663710635.0,70.4,25.39,0,0,4.77,4.55,11.29,7.7,108.68,99.74,-3.17,75.73,40.44,0.13,0.05,1,12.0,1,0,4.28,0.63,23100.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.05,6.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,12188.5,15.93,-0.0802,False,O,▲,15300,▲,O,X,0,0,0,-0.07,250,0,1,1,1,0.0,신탁업 및 집합투자업,5.056916666666667,2.3140833333333335,10.0,35.1,OK,56.5,56.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,75.3,75.3,75.3,32.95,32.95,FRESH,0.553,,False,MATURE,137420.0,10513.0,,,,,,True,10.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
23,289930,웨이비스,KOSDAQ,반도체,19560,104.27,2546.5,0.0,,ARMED,ARMED,2,True,False,False,74.9,74.9,75.0,88.1,48.5,0.0,20.1,70.5,39.6,50.5,0.59,0.0,진입적정 + 대기,0,19560.0,16620.0,21300.0,24300.0,,0.54,1.72,17642,1.74,특이사항 없음,5,2.4,49.7,3.53,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,NORMAL,60.6,반도체 제조업,10426601450.0,47.9,17.37,1,0,-2.2,3.22,4.88,-2.2,85.58,140.59,-13.07,52.63,81.29,0.159,0.159,1,12.0,1,0,0.96,0.62,28000.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.03,6.0,0.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,20981.0,10.87,0.1484,False,O,▲,19275,▲,O,X,0,0,0,1.0,250,0,1,1,1,0.0,반도체 제조업,10.085333333333333,23.23,2.0,48.5,OK,58.0,58.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,74.9,74.9,74.9,32.95,32.95,FRESH,0.549,,False,MATURE,137420.0,0.0,,,,,,True,8.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
24,432720,퀄리타스반도체,KOSDAQ,반도체,20150,289.43,2852.6,87.0,152.7,ARMED,ARMED,2,True,False,False,74.8,74.8,91.4,65.5,60.2,0.0,19.9,72.4,31.2,61.0,0.43,15.1,대기,0,17500.0,14870.0,22400.0,23750.0,,-0.47,0.82,16747,4.83,특이사항 없음,0,13.32,71.4,20.88,STRUCT 강점,,RSI 과열,스퀴즈/품질 대기,NORMAL,60.6,반도체 제조업,28942612180.0,81.0,58.08,0,0,3.23,-4.05,28.75,19.09,56.2,13.84,8.22,23.25,-45.46,0.0,0.0,1,12.0,1,0,2.04,0.76,25750.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.03,6.0,1.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,15975.0,20.31,-0.2812,False,O,▲,20228,▲,X,X,0,0,0,-0.05,250,0,1,1,1,0.0,반도체 제조업,10.085333333333333,23.23,2.0,60.2,OK,33.724151265316884,33.724151265316884,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,74.8,74.8,74.8,32.95,32.95,FRESH,0.548,,False,MATURE,137420.0,1526979.0,87.0,,,,,True,11.2,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
25,047770,코데즈컴바인,KOSDAQ,유통·소비재,4755,55.21,1799.4,127.0,60.6,ARMED,ARMED,2,True,False,False,74.7,74.7,100.0,65.2,42.9,0.0,60.1,69.4,57.1,28.6,1.06,0.0,RR1.1 + 진입적정 + 대기,0,4755.0,4365.0,5170.0,5380.0,,0.46,1.14,4423,63.01,특이사항 없음,0,14.21,61.8,3.18,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,60.6,봉제의복 제조업,5521143702.0,68.3,28.07,0,0,-5.65,0.0,0.0,9.31,57.71,16.26,-1.56,24.76,-43.04,0.129,0.129,1,12.0,1,0,3.59,0.66,5960.0,SWING_20D,80,ATR_2x,70,SWING_60D,60,v1_sl_first_gap_at_open,8.2,6.0,1.1,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,4106.5,7.48,-0.0994,False,O,▲,5046,▼,X,X,0,0,0,-1.88,250,0,1,1,1,0.0,봉제의복 제조업,4.3425,-2.9783333333333335,13.0,42.9,OK,51.65559266733932,51.65559266733932,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,74.7,74.7,74.7,32.95,32.95,FRESH,0.547,,False,MATURE,137420.0,606445.0,127.0,,,,,True,8.7,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
26,200710,에이디테크놀로지,KOSDAQ,반도체,56400,253.5,7592.6,0.0,,ARMED,ARMED,2,True,False,False,72.3,72.3,72.4,98.6,19.4,0.0,17.1,63.5,79.2,1.0,0.36,0.0,진입적정 + 대기,0,56400.0,47900.0,59500.0,71900.0,,0.88,1.27,46915,66.43,특이사항 없음,3,1.26,60.6,6.3,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,NORMAL,60.6,반도체 제조업,25350213000.0,76.4,22.11,1,0,1.99,3.49,3.49,-4.08,66.37,120.31,-14.95,33.42,61.01,0.046,0.046,1,12.0,0,0,1.26,0.74,79200.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.07,5.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,45900.0,20.22,0.1739,False,O,▲,54321,▲,O,X,0,0,0,-2.17,250,0,1,1,1,0.0,반도체 제조업,10.085333333333333,23.23,2.0,19.4,OK,59.81642164438279,59.81642164438279,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,72.3,72.3,72.3,32.95,32.95,FRESH,0.523,,False,MATURE,137420.0,0.0,,,,,,True,5.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
27,319400,현대무벡스,KOSDAQ,조선·기계·설비,30200,415.68,33635.6,40.0,121.9,ARMED,ARMED,2,True,False,False,71.3,71.3,98.5,61.0,37.4,0.0,56.2,65.6,61.1,23.6,1.81,0.0,RR1.8 + 진입적정 + 대기,0,30200.0,27850.0,34450.0,50400.0,,-0.46,0.77,32048,184.72,특이사항 없음,0,21.31,64.5,6.31,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,60.6,일반 목적용 기계 제조업,41568135100.0,58.7,36.05,0,0,0.33,-1.47,3.42,7.86,-34.84,180.15,-3.01,-67.79,120.85,0.17,0.151,1,12.0,1,0,3.02,0.6,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,7.78,5.0,1.8,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,26105.0,-5.77,-0.2492,True,O,▲,32093,▼,X,X,0,0,0,-2.99,249,0,1,1,1,0.0,일반 목적용 기계 제조업,12.425342465753424,6.825068493150685,6.0,37.4,OK,45.72804664043001,45.72804664043001,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,71.3,71.3,71.3,32.95,32.95,FRESH,0.513,,False,MATURE,137420.0,1218588.0,40.0,,,,,True,14.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
28,225190,LK삼양,KOSDAQ,기타,2335,240.52,1645.4,301.0,63.3,ARMED,ARMED,2,True,False,False,69.0,69.0,74.1,70.1,56.6,0.0,19.5,66.9,17.5,78.1,0.38,11.2,대기,0,2100.0,1783.0,2545.0,3155.0,,0.8,3.56,2316,0.54,특이사항 없음,0,1.51,72.4,16.87,STRUCT 강점,TIMING 보조,RSI 과열,스퀴즈/품질 대기,NORMAL,60.6,사진장비 및 광학기기 제조업,24052071129.0,85.4,33.47,0,0,1.97,13.08,22.96,6.86,61.26,49.11,-4.01,28.31,-10.19,0.104,0.104,1,12.0,1,0,7.71,0.72,3630.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.1,6.0,1.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1764.2,0.8,0.3337,False,O,▲,2208,▲,O,X,0,0,0,0.22,250,0,1,1,1,0.0,사진장비 및 광학기기 제조업,5.056916666666667,2.3140833333333335,10.0,56.6,OK,51.5,51.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,69.0,69.0,69.0,32.95,32.95,FRESH,0.49,,False,MATURE,137420.0,633483.0,301.0,,,,,True,9.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
