LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),KELLY_ENGINE,KELLY_ERROR,추천수량,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON
11,001440,대한전선,KOSPI,기타,58100,3233.47,113871.7,0.0,,ARMED,ARMED,2,True,1,False,77.7,77.7,100.0,41.1,61.9,0.0,54.6,67.7,58.9,26.4,3.71,0.0,RR3.7 + 진입적정 + 대기,0,58100.0,53300.0,75900.0,78600.0,,-1.87,0.36,45804,109.05,특이사항 없음,0,42.86,64.1,6.03,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,30.9,절연선 및 케이블 제조업,323347117900.0,79.7,86.54,0,0,-3.17,-17.59,3.2,38.0,84.15,145.67,17.28,47.67,55.56,0.091,0.055,1,12.0,0,0,2.44,0.52,14699,-2498,12201,1,1,49195.0,26.84,-1.1618,False,O,▲,70970,▼,X,X,-2.0,250,0,1,1,1,84800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.26,4.0,3.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,절연선 및 케이블 제조업,-3.9532,-1.33936,6.0,0.13123924268502582,0.11972819064485471,0.07317073170731707,OK,61.9,OK,25.0,25.0,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,77.7,77.7,77.7,36.48,0.45,FRESH,0.535,,False,0.353,True,MATURE,6272.0,3.708,0.948,0.948,0.0,0.0,v22_calibrated,,,,,,,,,True,30.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
12,388720,유일로보틱스,KOSDAQ,조선·기계·설비,100500,103.84,11840.3,0.0,,ARMED,ARMED,2,True,1,False,71.4,71.4,90.3,67.7,24.3,0.0,53.1,60.8,66.0,17.5,1.24,0.0,RR1.2 + 진입적정 + 대기,0,100500.0,92100.0,110900.0,115300.0,,-1.73,1.2,104452,4.19,특이사항 없음,4,3.26,55.4,0.55,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CRITICAL,30.9,특수 목적용 기계 제조업,10384337050.0,66.8,11.1,1,0,2.45,-0.5,-4.38,7.03,-15.9,28.85,11.49,-16.35,2.4,0.364,0.131,1,12.0,0,0,1.18,0.45,0,0,0,1,1,89120.0,-3.78,-0.1228,False,X,▲,99776,▼,O,X,5.71,250,0,1,1,1,135200.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.36,5.0,1.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,SWING_60D,60,0.0,특수 목적용 기계 제조업,-1.6224285714285716,14.934714285714287,2.0,0.07356076759061835,-0.008500828245659443,0.0,OK,24.3,OK,49.19849374963218,49.19849374963218,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,71.4,71.4,71.4,36.48,0.45,FRESH,0.535,,False,0.303,True,MATURE,6272.0,1.238,0.849,0.849,0.0,0.0,v22_calibrated,,,,,,,,,True,10.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
13,018260,삼성에스디에스,KOSPI,IT/전기전자,180600,1072.96,139744.3,0.0,,ARMED,ARMED,2,True,1,False,55.1,55.1,53.7,82.0,25.2,0.0,50.9,53.6,56.8,29.0,1.69,0.0,RR1.7 + 진입적정 + 대기,0,180600.0,162000.0,212000.0,230000.0,,-0.47,1.25,174574,2.4,특이사항 없음,1,0.36,61.7,2.52,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,30.9,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",107295504550.0,72.8,13.78,1,0,-4.44,3.97,8.66,-5.45,5.99,10.73,-26.17,-30.49,-79.38,0.13,0.13,1,10.7,0,0,1.13,0.32,0,0,0,1,1,165240.0,3.45,0.1133,False,O,▲,181180,▲,X,X,0.0,250,0,1,1,1,253000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.3,4.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-5.460217391304347,3.1239130434782605,3.0,0.053314348995412125,0.19149399635428155,0.0,OK,25.2,OK,46.99309410137473,46.99309410137473,10,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,55.1,55.1,55.1,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.688,0.812,0.812,0.0,0.0,v22_calibrated,,,,,,,,,True,17.4,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
14,307180,아이엘,KOSDAQ,기타,7650,75.07,2655.6,0.0,,ARMED,ARMED,2,True,1,False,72.0,72.0,96.4,47.6,35.2,0.0,50.1,59.7,61.2,23.5,1.7,0.0,RR1.7 + 진입적정 + 대기,0,7650.0,6500.0,9600.0,9800.0,,0.52,0.41,6075,94.95,특이사항 없음,0,41.49,66.7,11.19,STRUCT 강점,,,스퀴즈/품질 대기,CRITICAL,30.9,전구 및 조명장치 제조업,7506995520.0,66.2,68.46,0,0,-1.92,-3.04,20.66,62.42,53.92,196.51,66.88,53.47,170.06,0.041,0.041,1,12.0,1,0,2.25,0.6,0,0,0,1,1,5648.0,25.92,-0.7077,False,O,▲,8605,▼,X,X,-1.92,250,0,1,1,1,10950.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,6.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,전구 및 조명장치 제조업,-3.9532,-1.33936,6.0,0.12306255835667601,0.10093814201595046,0.3253012048192771,OK,35.2,OK,26.294110366738657,26.294110366738657,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,72.0,72.0,72.0,36.48,0.45,FRESH,0.535,,False,0.307,True,MATURE,6272.0,1.696,0.85,0.85,0.0,0.0,v22_calibrated,,,,,,,,,True,25.5,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
15,488280,에스투더블유,KOSDAQ,IT/전기전자,25450,65.69,2749.5,0.0,,ARMED,ARMED,2,True,1,False,74.0,74.0,93.2,21.3,87.1,0.0,48.7,67.2,71.9,10.1,1.82,0.0,RR1.8 + 진입적정 + 대기,0,25450.0,22900.0,30100.0,31850.0,,0.92,0.43,22728,-4.5,특이사항 없음,0,31.17,62.8,5.95,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,30.9,소프트웨어 개발 및 공급업,6568715125.0,84.6,64.78,0,0,-0.97,-2.3,0.0,7.16,24.75,20.62,11.62,24.3,-5.83,0.685,0.402,0,12.0,0,0,2.57,0.61,0,0,0,1,1,21924.0,11.97,-0.4381,False,O,▼,28937,▼,X,X,-2.33,158,0,-1,0,0,36050.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.02,6.0,1.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,소프트웨어 개발 및 공급업,-5.460217391304347,3.1239130434782605,3.0,0.11880437833286556,0.04492685478964764,0.3673469387755102,OK,87.1,OK,25.430099308644063,25.430099308644063,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,74.0,74.0,74.0,36.48,0.45,FRESH,0.535,,False,0.323,True,MATURE,6272.0,1.824,0.855,0.855,0.0,0.0,v22_calibrated,,,,,,,,,True,18.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
16,059120,아진엑스텍,KOSDAQ,반도체,10130,70.69,1854.8,0.0,,ARMED,ARMED,2,True,1,False,72.3,72.3,100.0,36.3,41.2,0.0,47.6,59.2,63.7,20.4,2.88,0.0,RR2.9 + 진입적정 + 대기,0,10130.0,8610.0,14500.0,15100.0,,-2.57,0.21,9989,26.91,특이사항 없음,0,30.15,62.7,4.48,STRUCT 강점,,,스퀴즈/품질 대기,CRITICAL,30.9,반도체 제조업,7068669990.0,88.6,93.94,0,0,-4.7,-24.8,13.69,31.56,34.89,187.62,36.02,34.44,161.17,0.186,0.122,1,12.0,1,0,3.05,0.41,0,0,0,1,1,9384.0,1.41,-1.5958,False,O,▲,12679,▼,X,X,-0.09,250,0,1,1,1,16790.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.0,6.0,2.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,-1.77741935483871,40.12096774193548,1.0,0.13996615428007333,0.2749715707704799,0.022388059701492536,OK,41.2,OK,20.5,20.5,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,72.3,72.3,72.3,36.48,0.45,FRESH,0.535,,False,0.31,True,MATURE,6272.0,2.875,0.851,0.851,0.0,0.0,v22_calibrated,,,,,,,,,True,43.1,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
17,259960,크래프톤,KOSPI,인터넷/플랫폼·게임,282000,326.27,130093.3,0.0,,ARMED,ARMED,2,True,1,False,64.7,64.7,87.3,57.9,11.2,0.0,44.6,52.1,76.1,4.9,0.9,0.0,진입적정 + 대기,0,282000.0,258000.0,303500.0,319000.0,,-0.77,0.61,256163,20.78,특이사항 없음,3,5.35,53.0,2.52,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CRITICAL,30.9,소프트웨어 개발 및 공급업,32627109750.0,51.5,14.5,1,0,1.08,-0.88,6.42,9.94,9.73,11.02,-10.78,-26.75,-79.09,0.068,0.068,1,12.0,1,0,1.24,0.58,0,0,0,1,1,241400.0,10.09,-0.0347,False,O,▲,284351,▲,X,X,1.79,250,0,1,1,1,347000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.51,4.0,0.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,0.0,소프트웨어 개발 및 공급업,-1.83,-27.893333333333334,15.0,0.06547619047619048,0.08654619165221643,0.06666666666666667,OK,11.2,OK,33.82951238254757,33.82951238254757,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,64.7,64.7,64.7,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,0.896,0.834,0.834,0.0,0.0,v22_calibrated,,,,,,,,,True,7.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
18,090710,휴림로봇,KOSDAQ,조선·기계·설비,12520,1249.93,14956.0,0.0,,ARMED,ARMED,2,True,1,False,64.9,64.9,95.9,34.3,17.8,0.0,39.2,49.3,78.1,2.4,1.15,0.0,RR1.1 + 진입적정 + 대기,0,12520.0,10640.0,14690.0,15740.0,,0.19,0.67,13059,-13.28,특이사항 없음,3,2.58,42.4,1.23,STRUCT 강점,,,스퀴즈/품질 대기,CRITICAL,30.9,특수 목적용 기계 제조업,124993405455.0,74.9,22.36,1,0,-4.57,1.54,-0.79,8.49,-10.57,127.64,12.95,-11.02,101.19,0.534,0.264,0,12.0,0,0,2.64,0.43,0,0,0,1,1,10557.0,-4.13,-0.0865,False,X,▲,12786,▼,X,X,3.05,248,0,1,1,1,16940.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,5.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,특수 목적용 기계 제조업,-1.6224285714285716,14.934714285714287,2.0,0.10086718393427659,0.02122347335807893,0.006329113924050633,OK,17.8,OK,28.13023451630431,28.13023451630431,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,64.9,64.9,64.9,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.154,0.834,0.834,0.0,0.0,v22_calibrated,,,,,,,,,True,17.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
19,253840,수젠텍,KOSDAQ,기타,6460,235.83,1081.6,0.0,,ARMED,ARMED,2,True,1,False,46.3,46.3,54.0,31.8,43.3,0.0,39.0,43.0,22.2,72.2,1.76,0.0,RR1.8 + 진입적정 + 대기,0,6460.0,5490.0,8170.0,9280.0,,0.49,0.56,6622,-4.93,특이사항 없음,2,-2.72,59.1,4.58,STRUCT 강점,,,스퀴즈/품질 대기,CRITICAL,30.9,의료용품 및 기타 의약 관련제품 제조업,23583220495.0,79.3,36.57,1,0,-2.71,6.78,15.77,24.23,5.56,-15.56,28.69,5.11,-42.01,0.569,0.569,0,12.0,0,0,1.85,0.39,0,0,0,1,1,4939.0,-2.45,-0.0105,False,O,▲,6728,▲,X,X,3.16,250,0,1,-1,1,10560.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,6.0,1.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,의료용품 및 기타 의약 관련제품 제조업,-3.9532,-1.33936,6.0,0.12450243255196816,0.108180956459484,0.5434782608695652,OK,43.3,OK,29.520640543746467,29.520640543746467,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,46.3,46.3,46.3,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.763,0.793,0.793,0.0,0.0,v22_calibrated,,,,,,,,,True,26.5,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
20,086960,MDS테크,KOSDAQ,IT/전기전자,3285,68.45,1349.4,0.0,,ARMED,ARMED,2,True,1,False,34.3,34.3,28.7,47.6,33.0,0.0,36.5,36.4,18.9,76.4,1.87,0.0,RR1.9 + 진입적정 + 대기,0,3285.0,2865.0,4070.0,4335.0,,0.96,0.57,3287,0.88,특이사항 없음,0,0.0,67.5,12.12,거래품질 우수,,,스퀴즈/품질 대기,CRITICAL,30.9,소프트웨어 개발 및 공급업,6844677542.0,88.0,29.63,0,0,2.82,11.73,17.74,17.74,-6.28,-5.47,22.2,-6.73,-31.92,0.558,0.487,1,12.0,1,0,11.5,0.39,0,0,0,1,-1,3547.5,-0.06,0.1598,False,O,▼,3252,▲,O,X,0.16,250,0,-1,-1,1,4555.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.79,6.0,1.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,소프트웨어 개발 및 공급업,-5.460217391304347,3.1239130434782605,3.0,0.091324200913242,0.09330442425355265,0.2714285714285714,OK,33.0,OK,35.61944232683356,35.61944232683356,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,34.3,34.3,34.3,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.869,0.766,0.766,0.0,0.0,v22_calibrated,,,,,,,,,True,23.9,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
21,028670,팬오션,KOSPI,기타,5950,208.33,31806.9,0.0,,ARMED,ARMED,2,True,1,False,66.9,66.9,55.0,79.2,84.3,0.0,20.4,72.8,29.3,63.4,0.64,0.0,진입적정 + 대기,0,5950.0,5310.0,6360.0,7140.0,,0.64,0.8,5560,11.35,특이사항 없음,5,0.0,61.8,3.29,AI 강점,TIMING 보조,,스퀴즈/품질 대기,CRITICAL,30.9,해상 운송업,20833259185.0,70.8,14.4,1,0,-1.33,2.23,7.4,5.31,17.13,61.47,-15.41,-19.35,-28.64,0.047,0.047,1,11.4,0,1,1.3,0.58,0,0,0,1,1,5217.0,7.0,0.0081,False,O,▲,6069,▲,X,X,0.17,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.76,5.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,,0,0.0,해상 운송업,-3.9532,-1.33936,6.0,0.05690276110444177,-0.007393890418985317,0.0,OK,84.3,OK,42.402041855087006,42.402041855087006,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,66.9,66.9,66.9,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,0.641,0.839,0.641,0.0,0.0,v22_calibrated,,,,,,,,,True,6.9,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
22,003230,삼양식품,KOSPI,유통·소비재,1366000,992.27,102901.0,0.0,,ARMED,ARMED,2,True,1,False,63.8,63.8,46.0,93.3,75.7,0.0,19.8,71.7,47.3,40.9,0.79,0.0,진입적정 + 대기,0,1366000.0,1216000.0,1484000.0,1669000.0,,0.42,1.13,1250631,14.7,특이사항 없음,5,0.08,54.4,1.9,TIMING 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,30.9,기타 식품 제조업,99227054500.0,60.1,14.11,1,0,-5.4,3.56,1.86,-0.22,14.79,-0.44,-20.94,-21.69,-90.55,0.075,0.075,1,12.0,0,1,1.3,0.49,0,0,0,1,1,1203100.0,9.22,0.2354,False,O,▲,1364659,▲,O,X,-1.8,250,0,1,-1,1,1795000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.98,4.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,기타 식품 제조업,3.298666666666667,-8.854000000000001,8.0,0.06337586279021125,0.007472682927393411,0.211864406779661,OK,75.7,OK,65.92709502223545,65.92709502223545,10,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,63.8,63.8,63.8,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,0.787,0.832,0.787,0.0,0.0,v22_calibrated,,,,,,,,,True,8.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
23,011780,금호석유화학,KOSPI,화학·소재,143000,110.79,35975.0,0.0,,ARMED,ARMED,2,True,1,False,54.5,54.5,53.0,40.2,76.6,0.0,14.5,56.6,36.4,54.5,0.73,0.0,진입적정 + 대기,0,143000.0,126100.0,155300.0,177400.0,,-0.9,0.53,134970,-2.57,특이사항 없음,2,-1.22,55.8,1.39,AI 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,30.9,기초 화학물질 제조업,11079288350.0,62.6,17.3,1,0,-1.17,-4.22,-2.46,3.85,-0.83,23.38,-16.87,-37.31,-66.73,0.309,0.309,0,12.0,0,0,1.43,0.53,0,0,0,1,1,126450.0,5.95,-0.0731,False,O,▲,145951,▼,X,X,0.0,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.82,5.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,,0,0.0,기초 화학물질 제조업,-8.170697674418605,-7.311162790697674,11.0,0.06858141858141859,-0.14810463026002896,0.012987012987012988,OK,76.6,OK,36.45415149042633,36.45415149042633,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,54.5,54.5,54.5,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,0.728,0.811,0.728,0.0,0.0,v22_calibrated,,,,,,,,,True,8.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
24,282330,BGF리테일,KOSPI,유통·소비재,136200,69.76,23540.7,0.0,,ARMED,ARMED,2,True,1,False,42.3,42.3,46.6,55.5,14.0,0.0,11.4,38.7,41.5,48.1,0.77,0.0,진입적정 + 대기,0,136200.0,123400.0,146000.0,162500.0,,0.48,0.76,131052,-1.18,특이사항 없음,5,-1.47,51.5,1.19,TIMING 강점,,,스퀴즈/품질 대기,CRITICAL,30.9,종합 소매업,6976170450.0,53.3,11.21,1,0,-3.2,2.64,3.18,-0.87,-2.3,24.73,-21.59,-38.78,-65.38,0.172,0.172,0,11.0,1,1,1.25,0.48,0,0,0,1,1,123680.0,3.93,0.1774,False,O,▲,137680,▲,X,X,0.0,250,0,1,1,1,171100.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,9.4,5.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,종합 소매업,3.298666666666667,-8.854000000000001,8.0,0.055013635410111186,0.09016996480674207,0.037037037037037035,OK,14.0,OK,41.56533127887094,41.56533127887094,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,42.3,42.3,42.3,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,0.766,0.784,0.766,0.0,0.0,v22_calibrated,,,,,,,,,True,7.2,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
