LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),KELLY_ENGINE,KELLY_ERROR,추천수량,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON
11,259960,크래프톤,KOSPI,인터넷/플랫폼·게임,276000,357.97,127325.4,0.0,,ARMED,ARMED,2,True,1,False,62.4,62.4,83.8,55.1,12.8,0.0,43.7,50.6,71.0,11.2,1.53,0.0,RR1.5 + 진입적정 + 대기,0,276000.0,258000.0,303500.0,314000.0,,-0.26,0.68,256395,12.48,특이사항 없음,4,5.35,50.0,0.11,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CRITICAL,25.6,소프트웨어 개발 및 공급업,35797202250.0,47.0,13.91,1,0,-2.13,-0.54,-4.33,4.74,5.34,7.18,-12.7,-22.74,-77.87,0.102,0.102,1,12.0,1,0,1.24,0.46,0,0,0,1,1,241400.0,7.65,-0.1053,True,O,▲,283725,▼,X,X,-1.77,250,0,1,1,1,342500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.52,4.0,1.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,0.0,소프트웨어 개발 및 공급업,0.13666666666666671,-25.560000000000002,15.0,0.06845238095238095,0.11484181792206463,0.6451612903225806,OK,12.8,OK,32.538252557676174,32.538252557676174,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,62.4,62.4,62.4,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,1.528,0.822,0.822,0.0,0.0,v22_calibrated,,,,,,,,,True,10.0,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
12,307180,아이엘,KOSDAQ,기타,7170,92.37,2489.0,0.0,,ARMED,ARMED,2,True,1,False,68.8,68.8,99.6,42.4,16.9,0.0,42.5,53.0,82.7,0.0,5.06,0.0,RR5.1 + 진입적정 + 대기,0,7170.0,6690.0,9600.0,9800.0,,-1.44,0.53,6096,80.91,특이사항 없음,0,45.88,59.6,2.55,STRUCT 강점,,,스퀴즈/품질 대기,CRITICAL,25.6,전구 및 조명장치 제조업,9237097235.0,62.2,62.17,0,0,-6.27,-17.49,-7.24,44.99,26.23,184.52,52.31,32.81,160.07,0.084,0.053,1,12.0,1,0,2.27,0.5,0,0,0,1,1,5648.0,17.61,-0.9179,True,O,▲,8427,▼,X,X,-0.52,250,0,1,1,1,10580.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.69,6.0,5.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,전구 및 조명장치 제조업,-3.7547058823529413,-1.2380672268907564,6.0,0.13558477784419207,0.07536252659637098,0.2828282828282828,OK,16.9,OK,25.908983696130633,25.908983696130633,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,68.8,68.8,68.8,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,5.062,0.835,0.835,0.0,0.0,v22_calibrated,,,,,,,,,True,33.9,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
13,253840,수젠텍,KOSDAQ,기타,6630,331.99,1110.1,0.0,,ARMED,ARMED,2,True,1,False,46.7,46.7,53.8,39.3,36.5,0.0,41.1,43.2,17.3,78.4,1.54,0.0,RR1.5 + 진입적정 + 대기,0,6630.0,5630.0,8170.0,9590.0,,-0.34,0.85,6627,-2.13,특이사항 없음,3,-2.72,64.7,7.45,STRUCT 강점,,,스퀴즈/품질 대기,CRITICAL,25.6,의료용품 및 기타 의약 관련제품 제조업,33198724125.0,74.9,36.19,1,0,2.63,-3.21,19.89,-1.92,11.99,-6.49,5.4,18.57,-30.94,0.511,0.511,0,12.0,0,0,1.96,0.45,0,0,0,1,1,4939.0,0.04,-0.2745,False,O,▲,6833,▲,X,X,0.62,250,0,1,-1,1,10560.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.08,6.0,1.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,의료용품 및 기타 의약 관련제품 제조업,-3.7547058823529413,-1.2380672268907564,6.0,0.12734324499030383,0.10267692959054396,0.6341463414634146,OK,36.5,OK,36.299142932439985,36.299142932439985,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,46.7,46.7,46.7,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,1.54,0.789,0.789,0.0,0.0,v22_calibrated,,,,,,,,,True,23.2,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
14,003230,삼양식품,KOSPI,유통·소비재,1391000,885.97,104784.2,0.0,,ARMED,ARMED,2,True,1,False,62.8,62.8,49.0,85.4,72.5,0.0,19.4,69.0,36.4,54.5,0.61,0.0,진입적정 + 대기,0,1391000.0,1238000.0,1484000.0,1704000.0,,0.26,0.97,1254109,16.76,특이사항 없음,5,0.08,57.7,3.71,TIMING 강점,AI 보조,,스퀴즈/품질 대기,CRITICAL,25.6,기타 식품 제조업,88597213500.0,64.4,14.31,1,0,1.83,4.51,5.7,1.09,18.79,1.16,-16.35,-9.29,-83.89,0.062,0.062,1,12.0,0,1,1.28,0.6,0,0,0,1,1,1203100.0,10.92,0.1746,False,O,▲,1381709,▲,O,X,1.9,250,0,1,-1,1,1795000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.0,4.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,기타 식품 제조업,3.565,2.5225,3.0,0.06429084933757831,0.026843597944209544,0.6388888888888888,OK,72.5,OK,51.226942528488166,51.226942528488166,10,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,62.8,62.8,62.8,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,0.608,0.822,0.608,0.0,0.0,v22_calibrated,,,,,,,,,True,6.7,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
15,437730,삼현,KOSDAQ,자동차·모빌리티,56300,182.43,17851.4,0.0,,ARMED,ARMED,2,True,1,False,61.2,61.2,52.0,90.8,49.3,0.0,18.5,64.0,41.5,48.1,0.37,0.0,진입적정 + 대기,0,56300.0,47850.0,59400.0,72900.0,,-0.29,1.1,52706,2.4,특이사항 없음,5,-1.2,47.7,4.02,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,25.6,자동차 신품 부품 제조업,18243144600.0,50.2,14.51,1,0,-0.35,5.43,5.23,9.32,7.24,121.65,16.64,13.82,97.2,0.278,0.177,1,12.0,0,0,1.54,0.68,0,0,0,1,1,48055.0,6.82,0.0289,False,O,▲,54608,▲,O,X,0.0,250,0,1,1,1,76900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.01,5.0,0.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,자동차 신품 부품 제조업,-9.378888888888888,-5.334444444444445,11.0,0.08398883532098451,8.530483262005421e-05,0.21568627450980393,OK,49.3,OK,67.46913736573487,67.46913736573487,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,61.2,61.2,61.2,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,0.367,0.819,0.367,0.0,0.0,v22_calibrated,,,,,,,,,True,5.5,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
16,028670,팬오션,KOSPI,기타,6050,240.38,32341.5,0.0,,ARMED,ARMED,2,True,1,False,60.3,60.3,56.3,62.6,68.2,0.0,18.1,62.4,11.9,85.1,0.48,0.0,밸런스우수 + 진입적정 + 대기,0,6050.0,5410.0,6360.0,7250.0,,1.0,0.9,5568,-1.93,특이사항 없음,5,0.0,67.6,4.5,AI 강점,TIMING 보조,,스퀴즈/품질 대기,CRITICAL,25.6,해상 운송업,24037638840.0,75.1,14.18,1,0,1.68,4.13,7.27,10.6,9.4,67.13,-6.84,-18.68,-17.92,0.135,0.135,0,11.3,0,0,1.29,0.68,0,0,0,1,1,5217.0,8.64,-0.0743,False,O,▲,6099,▲,X,X,0.17,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.58,5.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,,0,0.0,해상 운송업,-3.7547058823529413,-1.2380672268907564,6.0,0.0564344746162928,-0.004516451475715702,0.13636363636363635,OK,68.2,OK,43.28896437955794,43.28896437955794,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,60.3,60.3,60.3,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,0.484,0.817,0.484,0.0,0.0,v22_calibrated,,,,,,,,,True,5.1,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
17,000815,삼성화재우,KOSPI,기타,379500,91.03,11411.6,0.0,,ARMED,ARMED,2,True,1,False,67.0,67.0,71.8,84.3,32.4,0.0,17.6,62.8,51.9,35.1,0.78,0.0,진입적정 + 대기,0,379500.0,361500.0,393500.0,472500.0,,0.29,1.02,385714,0.85,특이사항 없음,5,1.64,61.5,1.01,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,25.6,기타,9102780750.0,70.7,5.53,1,1,-1.94,0.13,1.74,0.8,-11.95,7.81,-16.64,-40.03,-77.24,0.442,0.337,1,6.0,0,1,0.98,0.51,0,0,0,1,-1,391400.0,-1.61,0.0245,True,X,▲,382622,▲,X,X,0.13,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,4.74,5.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타,-3.7547058823529413,-1.2380672268907564,6.0,0.026726896292113684,0.5613576802271443,0.375,OK,32.4,OK,63.243338311126855,63.243338311126855,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,67.0,67.0,67.0,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,0.778,0.831,0.778,0.0,0.0,v22_calibrated,,,,,,,,,True,3.7,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
18,347700,스피어,KOSDAQ,IT/전기전자,46900,1365.47,23831.9,0.0,,ARMED,ARMED,2,True,1,False,71.0,71.0,77.0,100.0,18.2,0.0,17.4,65.1,81.8,0.0,0.38,0.0,진입적정 + 대기,0,46900.0,39850.0,49600.0,61400.0,,0.11,2.33,45433,159.87,특이사항 없음,5,2.06,59.4,8.97,TIMING 강점,STRUCT 보조,,스퀴즈/품질 대기,CRITICAL,25.6,소프트웨어 개발 및 공급업,136546931350.0,55.6,20.72,1,0,-2.6,8.69,13.15,1.85,6.35,417.09,9.17,12.93,392.64,0.149,0.149,1,12.0,0,0,1.41,0.75,0,0,0,1,1,36765.0,3.23,0.225,False,O,▲,44624,▲,O,X,2.91,249,0,1,1,1,63500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,5.0,0.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,소프트웨어 개발 및 공급업,-5.661219512195122,4.6329268292682935,4.0,0.08780079195857449,0.013461636995187841,0.006024096385542169,OK,18.2,OK,71.13817573343024,71.13817573343024,10,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,71.0,71.0,71.0,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,0.383,0.839,0.383,0.0,0.0,v22_calibrated,,,,,,,,,True,5.8,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
19,009150,삼성전기,KOSPI,IT/전기전자,987000,8716.31,737226.8,0.0,,WAIT,WAIT,3,False,1,True,82.6,83.5,87.0,75.5,83.8,-0.9,78.7,82.1,11.5,85.6,1.03,0.0,밸런스우수 + RR1.0 + 진입적정 + 3축고점,0,987000.0,845000.0,1133000.0,1271000.0,,0.24,0.95,618345,240.08,[뉴스]외국인 대규모 매도와 코스피 급락으로 삼성전자 등 주요 기술주가 동반 하락하며 전반적인 투자 심리가 매우 부정적입니다.,0,28.25,74.8,11.41,STRUCT 강점,AI 보조,RSI 과열,추세 관망,CRITICAL,25.6,전자부품 제조업,871631424100.0,65.8,45.75,0,0,-4.27,3.03,7.52,45.36,175.7,359.07,27.92,147.62,274.02,0.037,0.037,1,12.0,0,0,1.17,0.69,0,0,0,1,1,823750.0,59.62,-0.2047,False,O,▲,1037376,▲,X,X,0.0,250,0,1,1,1,1346000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.39,4.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전자부품 제조업,-5.661219512195122,4.6329268292682935,4.0,0.08195831524099001,0.03826569049845335,0.10843373493975904,OK,83.8,OK,51.28326422332438,51.28326422332438,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519, 📢재료: [뉴스]외국인 대규모 매도와 코스피 급락으로 삼성전자 등 주요 기술주가 동반 하락하며 전반적인 투자 심리가 매우 부정적입니다.,82.6,82.6,82.6,28.08,-6.58,FRESH,0.536,,False,0.392,True,MATURE,6437.0,1.028,1.11,1.028,0.0,0.0,v22_calibrated,,,,,,,,,True,14.8,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열
20,066575,LG전자우,KOSPI,기타,72100,332.36,12387.7,0.0,,WAIT,WAIT,3,False,1,True,80.6,80.6,82.7,74.4,82.4,0.0,77.2,79.8,8.3,89.6,2.06,0.0,밸런스우수 + RR2.1 + 진입적정,0,72100.0,61400.0,94100.0,106900.0,,-0.82,1.02,66691,34.01,특이사항 없음,0,17.96,66.2,10.39,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,25.6,기타,33235678850.0,72.9,58.29,0,0,-10.43,-2.04,17.43,33.52,31.57,50.68,16.08,3.49,-34.37,0.108,0.108,1,12.0,1,0,0.88,0.47,0,0,0,1,1,69290.0,8.11,-0.02,False,O,▲,80695,▲,X,X,-1.86,250,0,1,1,1,123200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.84,5.0,2.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타,-3.7547058823529413,-1.2380672268907564,6.0,0.09084604715672677,0.38909808447014577,0.011494252873563218,OK,82.4,OK,55.506700365320185,55.506700365320185,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,80.6,80.6,80.6,28.08,-6.58,FRESH,0.558,,False,0.376,True,MATURE,6437.0,2.056,1.041,1.041,0.0,0.0,v22_calibrated,,,,,,,,,True,30.5,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열
21,005380,현대차,KOSPI,자동차·모빌리티,604000,16370.73,1236736.9,0.0,,WAIT,WAIT,3,False,1,True,84.2,83.9,89.9,72.9,81.0,0.3,76.6,81.3,17.0,78.8,1.99,0.0,RR2.0 + 진입적정 + 3축고점,0,604000.0,518000.0,775000.0,865000.0,,-0.36,1.24,571262,15.81,[뉴스]계열사 흑자 전환 소식은,0,6.08,61.6,2.55,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,25.6,자동차용 엔진 및 자동차 제조업,1637072897312.0,82.3,45.7,0,0,-8.9,-6.5,12.06,12.27,17.74,128.79,-5.17,-10.34,43.74,0.125,0.125,1,12.0,1,0,1.16,0.36,0,0,0,1,1,574050.0,5.73,-0.4277,False,O,▲,701151,▲,X,X,-0.3,250,0,1,1,1,979000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.24,4.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,자동차용 엔진 및 자동차 제조업,-9.378888888888888,-5.334444444444445,11.0,0.08656575212866603,0.16184588227642596,0.0,OK,81.0,OK,58.39393679967924,58.39393679967924,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519, 📢재료: [뉴스]계열사 흑자 전환 소식은,84.2,84.2,84.2,28.08,-6.58,FRESH,0.567,,False,0.405,True,MATURE,6437.0,1.988,1.166,1.166,0.0,0.0,v22_calibrated,,,,,,,,,True,28.3,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
22,012330,현대모비스,KOSPI,자동차·모빌리티,525000,4799.96,476346.1,0.0,,WAIT,WAIT,3,False,1,True,77.3,77.3,73.9,76.1,88.1,0.0,75.7,79.4,14.2,82.3,2.05,0.0,밸런스우수 + RR2.0 + 진입적정,0,525000.0,446000.0,687000.0,714000.0,,-1.28,1.34,488416,17.87,특이사항 없음,0,2.03,61.7,6.37,AI 강점,TIMING 보조,,추세 관망,CRITICAL,25.6,자동차 신품 부품 제조업,479996011500.0,70.3,64.72,0,0,-8.06,-4.2,21.67,22.95,19.18,77.66,5.51,-8.9,-7.39,0.089,0.089,1,12.0,1,0,0.98,0.4,0,0,0,1,1,508900.0,7.49,-0.5214,False,O,▲,624707,▲,X,X,0.18,250,0,1,1,1,773000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,4.0,2.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,자동차 신품 부품 제조업,-9.378888888888888,-5.334444444444445,11.0,0.10258503401360544,0.2615745928080028,0.045454545454545456,OK,88.1,OK,60.0,60.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,77.3,77.3,77.3,28.08,-6.58,FRESH,0.58,,False,0.35,True,MATURE,6437.0,2.051,0.927,0.927,0.0,0.0,v22_calibrated,,,,,,,,,True,30.9,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
23,064400,LG씨엔에스,KOSPI,IT/전기전자,74800,1625.78,72470.7,0.0,,WAIT,WAIT,3,False,1,True,71.6,71.6,59.3,89.4,83.3,0.0,72.9,77.3,30.1,62.4,2.56,0.0,RR2.6 + 진입적정,0,74800.0,65200.0,99400.0,111400.0,,0.22,1.21,73375,6.03,특이사항 없음,0,0.77,60.5,5.47,TIMING 강점,AI 보조,,추세 관망,CRITICAL,25.6,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",162577865150.0,78.6,37.16,0,0,-8.0,2.47,13.51,12.82,4.32,32.62,-4.62,-23.76,-52.43,0.031,0.031,1,12.0,1,0,1.21,0.29,0,0,0,1,1,73420.0,1.94,0.151,False,O,▲,81097,▲,X,X,-2.09,250,0,1,1,1,126600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.83,4.0,2.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-5.661219512195122,4.6329268292682935,4.0,0.07839954163483576,0.41615175604234383,0.2823529411764706,OK,83.3,OK,60.0,60.0,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,71.6,71.6,71.6,28.08,-6.58,FRESH,0.578,,False,0.304,True,MATURE,6437.0,2.562,0.84,0.84,0.0,0.0,v22_calibrated,,,,,,,,,True,32.9,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
24,007070,GS리테일,KOSPI,유통·소비재,27350,77.74,22866.6,0.0,,WAIT,WAIT,3,False,1,True,69.9,69.9,58.5,82.8,85.3,0.0,71.0,75.5,26.8,66.5,0.93,0.0,진입적정,0,27350.0,24550.0,29950.0,33150.0,,1.74,0.98,23322,22.03,특이사항 없음,0,-4.42,64.3,9.82,AI 강점,TIMING 보조,,추세 관망,CRITICAL,25.6,종합 소매업,7773901800.0,70.9,34.71,0,0,-3.7,6.63,18.66,16.88,22.92,24.04,-0.56,-5.16,-61.01,0.013,0.013,1,12.0,0,0,1.84,0.69,0,0,0,1,1,23985.0,17.27,0.1295,False,O,▲,28340,▲,X,X,1.41,250,0,1,1,1,37500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.24,5.0,0.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,종합 소매업,3.565,2.5225,3.0,0.060590232436667536,0.20371576219022172,0.021739130434782608,OK,85.3,OK,53.35411268540085,53.35411268540085,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,69.9,69.9,69.9,28.08,-6.58,FRESH,0.568,,False,0.3,True,MATURE,6437.0,0.929,0.837,0.837,0.0,0.0,v22_calibrated,,,,,,,,,True,9.5,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열
