종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
298040,효성중공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1850000,663.25,172504.1,1850000,1720000,2006000,2161000,77.7,68.7,85.7,↩️ PULL (눌림),② 상승 후 조정,-2.79,115.87,-9.55,13.02,81.51,6,0.95,0.88,1.0,1.0,0.2,0.73,0.67,49.0,60.6,-3.3,1877195,-1.45,,-13640.6498,-0.0833,0.64,-1.5,2079300,-1,12.87,0,1,1,0,True,-2.68,-6.89,31.39,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",1.8,1,185.0,0.07399999999999991,13.0,1.2,0.0,-1,🌪️ 6일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,26,20251222,20251222,18.37,6.27,31.39,13.02
278470,에이피알,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,244000,590.02,91330.8,244000,226500,264500,285000,76.7,69.1,83.6,↩️ PULL (눌림),⑤ 하락 / 약세,-1.41,64.09,-8.17,-9.93,29.73,5,0.92,0.88,1.0,1.0,0.12,0.64,0.66,48.1,46.8,-3.43,254198,-4.01,,-1755.211,-0.2368,0.64,-1.14,226350,1,11.92,0,1,1,0,True,-2.79,-9.46,8.44,3,,"RSI적정, 정배열(단), 장기추세(120↑)",1.8,10,244.0,1.4210714285714285,9.0,1.1714285714285715,0.0,1,🌪️ 5일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,27,20251222,20251222,18.37,6.27,8.44,-9.93
071050,한국금융지주,KOSPI,기타 금융업,기타 금융업,금융,159500,330.25,88883.0,159500,148300,172900,186300,75.7,65.8,83.5,↩️ PULL (눌림),⑤ 하락 / 약세,2.11,13.6,-4.65,-17.42,-20.76,6,0.94,0.88,1.0,1.0,0.1,0.3,0.8,46.8,51.2,-1.06,161043,-0.96,,-131.6366,-0.0416,0.85,0.42,175040,-1,7.66,1,1,1,0,True,-0.31,-2.27,0.95,2,,"RSI적정, 장기추세(120↑)",1.8,15,239.2,4.880833333333333,2.0,1.1964285714285714,0.0,-1,🌪️ 6일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,28,20251222,20251222,18.37,6.27,0.95,-17.42
220100,퓨쳐켐,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,30150,204.62,6753.8,30150,28000,32700,35250,75.1,59.1,86.1,↩️ PULL (눌림),② 상승 후 조정,0.33,98.36,-8.16,55.74,79.48,8,0.93,0.89,1.0,1.0,0.23,0.14,0.65,40.1,43.0,-3.81,31124,-3.13,,-567.5695,-0.0884,0.62,-0.63,25280,1,16.56,0,1,1,0,True,-3.98,0.84,62.01,2,,"정배열(단), 장기추세(120↑)",1.8,82,247.2,-1.5678947368421052,14.0,1.186046511627907,0.0,1,🌪️ 8일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,29,20251222,20251222,18.37,6.27,62.01,55.74
005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,110500,27330.31,6541199.9,108700,102400,121200,133700,75.1,87.8,79.5,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,14.27,81.74,7.51,13.97,47.38,0,1.0,1.0,0.85,0.74,0.44,1.0,0.67,63.2,60.6,4.72,107144,3.13,,-20.9357,0.0414,1.4,0.37,100950,1,12.29,0,0,0,1,False,5.44,0.91,32.34,8,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,22,239.1,6.860166666666667,1.0,1.3209876543209877,1.6559337626494939,1,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속.  (매수 유효),66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),1,30,20251222,20251222,18.37,6.27,32.34,13.97
001450,현대해상,KOSPI,보험업,보험업,금융,30950,131.15,27669.3,30750,28600,35100,39400,75.0,76.3,85.7,🔼 BRK (돌파),④ 바닥 반등 시도,11.53,16.14,4.77,-11.09,-18.22,0,1.0,1.0,1.0,0.9,0.44,0.04,0.72,54.8,55.8,3.65,30303,2.13,,67.1036,0.1146,1.24,0.34,28300,1,8.16,1,0,0,1,False,4.38,6.36,7.28,8,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",1.8,81,249.1,4.880833333333333,2.0,1.7659574468085106,0.6504065040650406,1,🔇 변동성 축소 (BW 8.2%). 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,31,20251222,20251222,18.37,6.27,7.28,-11.09
003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,21500,100.42,6084.5,21500,19990,23350,25150,74.9,69.9,88.9,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,1.42,36.16,-5.34,15.34,1.8,0,0.96,0.9,1.0,1.0,0.53,0.0,0.79,49.5,42.9,1.49,20111,6.91,,-101.5589,0.2051,0.88,0.42,22803,-1,17.56,0,0,0,1,False,5.39,-4.02,33.71,5,★,"RSI적정, MACD상승, 20선근접, 장기추세(120↑), VWAP상회",2.0,116,249.4,1.0575675675675675,12.0,1.2251655629139073,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,32,20251222,20251222,18.37,6.27,33.71,15.34
021240,코웨이,KOSPI,그외 기타 개인 서비스업,그외 기타 개인 서비스업,서비스 기타,89400,92.45,64286.8,89400,83100,97000,104500,74.9,60.1,76.0,🔺 Watch (상승 준비),④ 바닥 반등 시도,4.32,-7.36,-2.44,-33.06,-41.72,33,0.95,0.89,1.0,1.0,0.21,0.0,0.67,51.7,61.4,1.72,89784,-0.43,,522.2554,0.0063,0.46,-0.51,92230,-1,8.34,1,1,1,1,False,0.22,1.59,-14.69,4,,"RSI적정, MACD상승, 20선근접, 자금유입, MACD>Sig",1.8,27,241.4,2.0136363636363637,6.0,1.2063492063492063,0.0,-1,🌪️ 33일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 💸 자금 유입 지속. 📈 상승 모멘텀 개선. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,33,20251222,20251222,18.37,6.27,-14.69,-33.06
222800,심텍,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,51400,343.81,19101.3,51400,47800,55800,60100,74.4,82.5,90.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,2.59,121.08,-5.9,33.4,102.2,0,0.96,0.9,1.0,1.0,0.61,0.32,0.7,48.8,53.2,-3.54,51316,0.16,,-336.7531,0.1446,0.89,-0.84,47780,1,16.18,0,0,0,0,False,2.39,-9.03,39.67,5,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",2.0,48,246.7,6.860166666666667,1.0,1.2222222222222223,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속.  (매수 유효),66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,34,20251222,20251222,18.37,6.27,39.67,33.4
000720,현대건설,KOSPI,토목 건설업,토목 건설업,건설·부동산,71100,769.3,79173.9,71100,66100,78600,86100,74.3,75.0,85.0,↩️ PULL (눌림),② 상승 후 조정,19.1,-9.77,12.34,7.92,-44.13,0,1.0,1.0,1.0,1.0,0.25,0.87,0.67,57.2,66.1,1.86,70186,1.3,,-394.5647,-0.2616,0.46,-0.73,63540,1,24.05,0,0,0,1,True,-2.74,-4.05,26.29,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,35,248.8,-1.862,15.0,1.5,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,35,20251222,20251222,18.37,6.27,26.29,7.92
005940,NH투자증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,21250,113.11,75723.2,21250,20250,22450,23600,73.9,53.9,77.7,↩️ PULL (눌림),⑤ 하락 / 약세,3.41,6.68,-3.35,-15.46,-27.68,8,0.95,0.59,0.56,1.0,0.2,0.02,0.79,51.5,48.6,1.37,21029,1.05,,-13.1918,-0.002,0.76,0.53,19690,1,5.16,1,1,1,1,True,1.43,0.71,2.91,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,117,248.6,2.0136363636363637,6.0,1.2,0.0,1,🌪️ 8일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,36,20251222,20251222,18.37,6.27,2.91,-15.46
099440,스맥,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,6730,108.43,4592.8,6710,6230,7410,8120,73.8,68.0,88.1,🔺 Watch (상승 준비),② 상승 후 조정,47.1,95.07,38.61,42.62,76.19,0,1.0,1.0,1.0,0.95,0.47,0.01,0.58,61.2,84.2,3.38,6725,0.06,,-120.0518,-0.603,0.15,-0.53,5666,1,63.52,0,0,0,1,False,-4.54,-10.86,48.89,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,372,249.6,1.2833870967741934,10.0,1.36,0.29806259314456035,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,37,20251222,20251222,18.37,6.27,48.89,42.62
075580,세진중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,18240,70.48,10369.3,18240,16960,19780,21350,73.8,56.2,76.2,↩️ PULL (눌림),⑤ 하락 / 약세,2.64,60.85,-4.12,-35.46,26.49,3,0.95,0.88,1.0,1.0,0.23,0.0,0.73,53.6,57.6,2.21,17620,3.52,,106.3034,-0.0203,0.86,-0.18,19483,-1,9.66,1,1,1,1,False,-0.76,2.01,-17.09,5,★,"RSI적정, 20선근접, 장기추세(120↑), MACD>Sig, VWAP상회",1.8,137,249.9,1.2833870967741934,10.0,1.203125,0.0,-1,🌪️ 에너지 응축 시작 (3일차). 📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,38,20251222,20251222,18.37,6.27,-17.09,-35.46
033780,KT&G,KOSPI,담배 제조업,담배 제조업,기타,144800,313.45,170830.2,144800,138700,152100,159400,73.0,54.7,75.7,↩️ PULL (눌림),⑤ 하락 / 약세,-1.16,17.44,-7.92,-16.83,-16.92,1,0.94,0.53,0.42,1.0,0.21,0.28,0.82,50.0,46.5,0.84,146541,-1.19,,71.8246,-0.0082,0.82,0.62,137040,1,6.37,1,1,1,1,True,1.26,2.7,1.54,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",1.8,17,246.2,1.0575675675675675,12.0,1.1967213114754098,0.0,1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,39,20251222,20251222,18.37,6.27,1.54,-16.83
003530,한화투자증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,4900,113.11,10512.8,4900,4555,5320,5730,72.9,67.9,86.4,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-1.8,-27.08,-8.56,-36.02,-61.44,0,0.96,0.9,1.0,1.0,0.42,0.02,0.77,53.5,37.9,2.64,4701,4.22,,27.0297,0.116,1.62,1.17,4920,-1,11.17,0,0,0,1,False,4.14,3.59,-17.65,5,★,"RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig, VWAP상회",1.8,510,249.9,2.0136363636363637,6.0,1.2173913043478262,0.0,-1,🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,40,20251222,20251222,18.37,6.27,-17.65,-36.02
352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,미디어·콘텐츠,309000,522.49,131516.4,305500,286500,343500,381000,72.9,75.2,82.5,🔻 REV (역추세 반등),④ 바닥 반등 시도,6.55,1.15,-0.21,-10.7,-33.21,0,1.0,1.0,0.93,0.82,0.43,0.55,0.68,59.6,67.4,4.11,307166,0.6,,1957.2049,0.1105,0.77,0.11,314600,-1,10.58,0,0,0,1,False,2.66,6.92,7.67,8,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",1.8,8,244.4,1.08,11.0,1.5333333333333334,1.1456628477905073,-1,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,41,20251222,20251222,18.37,6.27,7.67,-10.7
028260,삼성물산,KOSPI,기타 전문 도매업,기타 전문 도매업,기타,244500,767.64,415592.7,244500,227000,265500,286000,72.6,73.8,82.7,↩️ PULL (눌림),② 상승 후 조정,12.16,53.97,5.4,5.3,19.61,0,0.95,0.9,1.0,1.0,0.24,0.87,0.75,62.7,65.3,1.34,244532,-0.01,,-1020.8005,-0.1228,0.86,-0.57,221400,1,15.89,0,0,0,1,True,-0.81,-2.78,23.67,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,10,244.5,1.0575675675675675,12.0,1.2,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,42,20251222,20251222,18.37,6.27,23.67,5.3
028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,25300,135.93,49588.0,25300,23950,26950,28550,72.6,59.4,81.4,🔺 Watch (상승 준비),④ 바닥 반등 시도,-0.2,15.0,-6.96,-27.2,-19.36,19,0.96,0.68,0.74,1.0,0.22,0.05,0.76,46.2,41.8,-0.04,25008,1.17,,48.1782,0.0259,0.74,-1.35,26535,-1,6.69,1,1,1,0,True,0.4,-0.59,-8.83,4,,"RSI적정, MACD상승, 20선근접, MACD>Sig, VWAP상회",1.8,98,247.9,2.0136363636363637,6.0,1.2222222222222223,0.0,-1,🌪️ 19일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,43,20251222,20251222,18.37,6.27,-8.83,-27.2
476060,온코닉테라퓨틱스,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,18920,280.17,8417.5,18860,17540,20450,22050,72.5,68.4,85.4,🔺 Watch (상승 준비),② 상승 후 조정,14.95,256.17,6.46,66.52,237.29,0,0.87,0.85,1.0,0.95,0.55,0.24,0.61,45.0,48.0,3.31,18866,0.29,,-25.9338,-0.1206,0.33,-1.0,14599,1,34.57,0,0,0,1,False,-7.93,11.69,72.79,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",2.0,132,249.0,1.0575675675675675,12.0,1.108695652173913,0.3181336161187699,1,📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,44,20251222,20251222,18.37,6.27,72.79,66.52
377300,카카오페이,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,47850,207.02,64666.7,47850,44500,51900,55900,71.7,69.4,83.4,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-4.3,-43.17,-11.06,-33.68,-77.53,0,0.95,0.89,1.0,1.0,0.28,0.14,0.81,47.2,24.5,0.04,45550,5.05,,-29.3363,0.0905,1.1,0.26,42950,1,14.55,0,0,0,1,False,2.24,-2.15,-15.31,3,,"RSI적정, MACD상승, 20선근접, VWAP상회",2.0,52,248.8,2.0136363636363637,6.0,1.208955223880597,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,45,20251222,20251222,18.37,6.27,-15.31,-33.68
010130,고려아연,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,1383000,700.49,267517.3,1383000,1286000,1500000,1616000,71.7,70.4,82.9,↩️ PULL (눌림),② 상승 후 조정,28.29,63.86,21.53,28.29,29.5,0,0.95,0.89,1.0,1.0,0.26,0.78,0.75,54.3,53.9,0.99,1407189,-1.72,,-19055.3046,-0.5706,1.15,-2.27,1695300,-1,33.11,0,0,0,1,False,-13.13,-1.98,46.66,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",2.0,1,138.3,1.805833333333333,7.0,1.2061855670103092,0.0,-1,📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,46,20251222,20251222,18.37,6.27,46.66,28.29
138930,BNK금융지주,KOSPI,기타 금융업,기타 금융업,금융,16230,212.7,51031.2,15930,14940,17900,19860,71.7,76.7,79.4,🔻 REV (역추세 반등),④ 바닥 반등 시도,9.59,30.05,2.83,-9.74,-4.31,0,1.0,1.0,0.93,0.71,0.45,0.15,0.74,64.3,55.6,4.94,15751,3.04,,56.4781,0.1382,1.32,0.93,14847,1,9.06,1,0,0,1,False,5.39,4.04,8.63,8,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",1.8,156,248.5,4.880833333333333,2.0,1.2945736434108528,1.8832391713747645,1,🔇 변동성 축소 (BW 9.1%). 🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,47,20251222,20251222,18.37,6.27,8.63,-9.74
011790,SKC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,108400,153.66,41049.2,108400,101700,116400,124300,71.4,55.3,81.5,↩️ PULL (눌림),⑤ 하락 / 약세,1.98,-3.56,-4.78,-15.43,-37.92,1,0.94,0.77,0.93,1.0,0.1,0.07,0.74,46.4,49.8,-1.44,107673,0.67,,-491.9216,-0.1309,0.84,-1.42,117255,-1,9.66,1,1,1,0,False,-3.39,-1.81,2.94,3,,"RSI적정, 장기추세(120↑), VWAP상회",1.8,23,249.3,1.4210714285714285,9.0,1.1940298507462686,0.0,-1,🌪️ 에너지 응축 시작 (1일차). 📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,48,20251222,20251222,18.37,6.27,2.94,-15.43
005830,DB손해보험,KOSPI,보험업,보험업,금융,126600,187.38,89632.8,126600,117700,137300,147900,71.3,68.5,83.2,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,5.15,3.52,-1.61,-29.53,-30.84,0,0.95,0.89,1.0,1.0,0.27,0.12,0.8,47.7,35.9,2.08,124450,1.73,,623.2325,0.0672,0.72,0.77,128890,-1,7.9,1,0,0,1,False,3.09,3.6,-11.16,4,,"RSI적정, MACD상승, 20선근접, MACD>Sig, VWAP상회",1.8,19,240.5,4.880833333333333,2.0,1.202247191011236,0.0,-1,🔇 변동성 축소 (BW 7.9%). 🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,49,20251222,20251222,18.37,6.27,-11.16,-29.53
195940,HK이노엔,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,52100,71.97,14759.9,52100,49050,55800,59400,71.3,53.6,73.1,↩️ PULL (눌림),③ 박스 / 중립,6.98,23.17,-1.51,3.07,4.29,4,0.96,0.74,0.86,1.0,0.22,0.0,0.73,45.6,56.5,0.76,51859,0.46,,-112.2962,-0.0312,0.69,-0.44,47960,1,7.76,1,1,1,1,True,-1.33,1.17,9.34,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,47,244.9,-1.5678947368421052,14.0,1.2131147540983607,0.0,1,🌪️ 에너지 응축 시작 (4일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,50,20251222,20251222,18.37,6.27,9.34,3.07
183300,코미코,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,89500,103.74,9362.3,88700,82400,98000,107300,71.2,68.5,83.0,🔻 REV (역추세 반등),④ 바닥 반등 시도,10.36,20.62,1.87,-16.86,1.74,0,0.94,1.0,1.0,0.86,0.42,0.01,0.83,51.1,36.4,3.97,84615,5.77,,768.6516,0.1223,1.17,1.32,91960,-1,12.26,0,0,0,1,False,6.42,-0.33,-10.59,6,★,"RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig, VWAP상회",2.0,28,248.4,1.2833870967741934,10.0,1.1971830985915493,0.9019165727170236,-1,🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,51,20251222,20251222,18.37,6.27,-10.59,-16.86
457190,이수스페셜티케미컬,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,57500,254.67,17369.8,57500,53400,63600,69600,70.9,64.1,84.9,↩️ PULL (눌림),② 상승 후 조정,16.04,31.88,9.28,7.73,-2.48,0,1.0,1.0,1.0,1.0,0.24,0.2,0.75,57.4,64.3,1.21,57152,0.61,,-446.0365,-0.6072,0.87,-1.83,69030,-1,40.54,0,0,0,1,False,-8.44,-3.36,26.1,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,43,247.2,1.4210714285714285,9.0,1.4878048780487805,0.0,-1,📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,52,20251222,20251222,18.37,6.27,26.1,7.73
