LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR
11,307180,아이엘,KOSDAQ,기타,5140,120.39,1784.3,219.0,111.0,ARMED,ARMED,2,True,False,False,77.4,77.4,86.5,65.2,83.4,0.0,72.1,78.4,21.3,73.4,1.0,1.6,RR1.0 + 진입적정 + 대기,0,5060.0,4300.0,5980.0,9800.0,⚡눌림회복,0.25,1.65,5311,0.94,특이사항 없음,5,3.0,50.2,1.69,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,50.5,전구 및 조명장치 제조업,12038696021.0,56.9,16.2,1,0,3.94,6.53,7.87,0.0,28.98,86.91,-10.61,-3.18,29.02,0.258,0.158,1,12.0,0,0,1.2,0.43,11480.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.02,6.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,5800.0,-3.22,0.1256,False,O,▲,4846,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,전구 및 조명장치 제조업,9.910260869565217,12.657652173913043,4.0,83.4,OK,44.61138933556686,44.61138933556686,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,pullback,78.6,7.0,60,20260420,20260420,,77.4,77.4,77.4,32.16,32.16,FRESH,0.574,,False,MATURE,122939.0,1110434.0,219.0,,,,,True,16.3,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
12,131370,알서포트,KOSDAQ,IT/전기전자,2785,51.51,1483.5,0.0,,ARMED,ARMED,2,True,False,False,77.1,77.1,100.0,76.1,33.3,0.0,18.1,69.8,66.7,16.6,0.63,0.0,진입적정 + 대기,0,2785.0,2365.0,3050.0,3500.0,,0.26,0.45,2605,1.83,특이사항 없음,5,8.51,53.2,5.65,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,50.5,소프트웨어 개발 및 공급업,5150970624.0,75.4,15.81,1,0,0.54,2.96,2.96,26.59,16.77,-0.71,15.98,-15.39,-58.6,0.019,0.019,1,12.0,0,0,3.12,0.7,3705.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.08,6.0,0.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,2361.0,6.91,0.0474,False,O,▲,2714,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,16.630454545454544,28.787181818181818,2.0,33.3,OK,35.0,35.0,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,77.1,77.1,77.1,32.16,32.16,FRESH,0.571,,False,MATURE,122939.0,0.0,,,,,,True,9.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
13,123330,제닉,KOSDAQ,화학·소재,31350,57.22,2498.2,0.0,,ARMED,ARMED,2,True,False,False,76.8,76.8,97.1,62.7,64.6,0.0,20.2,74.8,34.4,57.0,0.64,0.0,진입적정 + 대기,0,31350.0,26600.0,34400.0,40850.0,,0.56,0.53,24574,45.98,특이사항 없음,2,9.75,50.3,5.37,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,50.5,기타 화학제품 제조업,5721527975.0,58.7,24.52,1,0,-2.03,7.18,13.18,32.84,84.96,48.58,22.23,52.8,-9.31,0.088,0.088,1,12.0,0,0,1.7,0.7,45800.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.15,6.0,0.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,24705.0,27.57,0.1718,False,O,▲,30270,▲,O,X,0,0,0,-0.94,250,0,1,1,1,0.0,기타 화학제품 제조업,8.233777777777778,9.924888888888889,8.0,64.6,OK,38.930251448855344,38.930251448855344,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,76.8,76.8,76.8,32.16,32.16,FRESH,0.568,,False,MATURE,122939.0,0.0,,,,,,True,9.7,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
14,294630,서남,KOSDAQ,IT/전기전자,5030,87.58,1326.2,514.0,226.1,ARMED,ARMED,2,True,False,False,75.8,75.8,86.2,65.8,74.9,0.0,70.4,75.6,20.4,74.5,1.64,14.4,RR1.6 + 대기,0,4395.0,3735.0,7150.0,8400.0,,0.36,0.82,4525,33.74,특이사항 없음,0,3.07,65.4,20.16,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,50.5,기타 전기장비 제조업,8757525650.0,87.0,61.17,0,0,-2.14,10.07,28.15,30.65,78.69,80.94,20.04,46.53,23.05,0.208,0.208,1,12.0,1,0,2.61,0.41,9990.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,6.0,4.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,4331.5,11.14,0.5087,False,O,▲,5094,▲,X,X,0,0,0,0.97,250,0,1,1,1,0.0,기타 전기장비 제조업,16.630454545454544,28.787181818181818,2.0,74.9,OK,47.48088715436626,47.48088715436626,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,75.8,75.8,75.8,32.16,32.16,FRESH,0.558,,False,MATURE,122939.0,2260562.0,514.0,,,,,True,42.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
15,052690,한전기술,KOSPI,서비스 기타,179000,450.69,68413.8,0.0,,ARMED,ARMED,2,True,False,False,75.6,75.6,97.8,71.6,39.3,0.0,60.9,69.6,58.5,26.9,0.84,0.0,진입적정 + 대기,0,179000.0,156400.0,198000.0,217000.0,,0.08,1.02,155669,20.53,특이사항 없음,2,7.83,64.8,7.26,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,50.5,"건축기술, 엔지니어링 및 관련 기술 서비스업",45069390450.0,57.8,24.13,0,0,-2.19,7.06,11.04,11.11,23.7,71.62,0.5,-8.46,13.73,0.027,0.027,1,12.0,1,0,2.15,0.64,243500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,12.63,4.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,159860.0,14.99,0.1922,False,O,▲,181177,▲,X,X,0,0,0,1.09,250,0,1,1,1,0.0,"건축기술, 엔지니어링 및 관련 기술 서비스업",7.507407407407407,-3.1688888888888886,14.0,39.3,OK,51.003185945404496,51.003185945404496,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,75.6,75.6,75.6,32.16,32.16,FRESH,0.556,,False,MATURE,122939.0,139368.0,,,,,,True,10.6,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
16,399720,가온칩스,KOSDAQ,반도체,63400,58.01,7354.7,20.0,129.2,ARMED,ARMED,2,True,False,False,75.2,75.2,88.0,79.7,40.6,0.0,63.8,69.4,47.4,40.8,1.53,0.0,RR1.5 + 진입적정 + 대기,0,63400.0,57500.0,72400.0,78000.0,⚡눌림회복,-1.26,0.87,66197,3.13,특이사항 없음,3,4.96,64.0,1.62,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,50.5,반도체 제조업,5801031550.0,64.1,16.33,1,0,0.0,4.62,5.14,-0.47,4.45,17.84,-11.08,-27.71,-40.05,0.282,0.208,1,9.9,1,0,1.1,0.43,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,9.31,5.0,1.5,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,70620.0,-4.23,0.1365,False,O,▲,62101,▲,O,X,0,0,0,-0.32,250,0,1,1,1,0.0,반도체 제조업,18.89148148148148,33.035555555555554,1.0,40.6,OK,54.92210211495907,54.92210211495907,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,pullback,78.0,7.0,60,20260420,20260420,,75.2,75.2,75.2,32.16,32.16,FRESH,0.552,,False,MATURE,122939.0,1291555.0,20.0,,,,,True,14.2,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
17,214430,아이쓰리시스템,KOSDAQ,IT/전기전자,102900,74.0,7519.1,0.0,,ARMED,ARMED,2,True,False,False,75.1,75.1,83.8,82.6,42.5,0.0,19.6,69.6,41.3,48.4,0.48,1.5,진입적정 + 대기,0,101400.0,86300.0,110900.0,137900.0,,-0.49,1.07,104719,5.67,특이사항 없음,5,6.54,60.2,5.8,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,50.5,전자부품 제조업,7400014400.0,45.5,18.2,1,0,4.89,-4.9,6.63,14.08,16.14,28.3,3.47,-16.02,-29.59,0.243,0.184,1,12.0,1,0,1.09,0.68,152800.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,14.89,5.0,0.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,109830.0,-1.74,-0.1504,False,O,▲,100670,▲,O,X,0,0,0,-0.2,250,0,1,1,1,0.0,전자부품 제조업,16.630454545454544,28.787181818181818,2.0,42.5,OK,56.09080805311312,56.09080805311312,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,75.1,75.1,75.1,32.16,32.16,FRESH,0.551,,False,MATURE,122939.0,0.0,,,,,,True,7.8,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
18,004020,현대제철,KOSPI,철강·금속,38500,184.0,51376.6,0.0,,ARMED,ARMED,2,True,False,False,74.4,74.4,100.0,48.8,74.6,0.0,18.5,74.5,51.2,36.0,0.77,0.0,진입적정 + 대기,0,38500.0,34800.0,41350.0,50400.0,,-1.79,0.59,37485,13.43,특이사항 없음,0,3.18,64.8,4.96,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,50.5,1차 철강 제조업,18400133750.0,66.0,26.89,0,0,-1.53,0.0,12.74,11.59,21.64,14.75,0.98,-10.52,-43.14,0.077,0.077,1,10.4,1,0,2.07,0.66,56100.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,9.61,4.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,33720.0,2.71,-0.1612,False,O,▲,40568,▲,X,X,0,0,0,-0.38,250,0,1,1,1,0.0,1차 철강 제조업,-1.3172222222222223,18.729444444444443,6.0,74.6,OK,31.40920263034235,31.40920263034235,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,74.4,74.4,74.4,32.16,32.16,FRESH,0.544,,False,MATURE,122939.0,0.0,,,,,,True,7.4,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
19,322000,HD현대에너지솔루션,KOSPI,2차전지,162900,880.13,18244.8,11.0,185.3,ARMED,ARMED,2,True,False,False,74.1,74.1,100.0,46.7,77.3,0.0,61.0,74.7,53.3,33.4,2.69,0.0,RR2.7 + 진입적정 + 대기,0,162900.0,149900.0,197900.0,220500.0,,-1.09,0.4,118470,49.46,특이사항 없음,0,28.73,60.4,6.12,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,50.5,반도체 제조업,88012527800.0,65.3,51.27,0,0,1.56,1.24,-9.8,20.4,189.86,204.49,9.79,157.7,146.6,0.051,0.051,1,12.0,1,0,2.14,0.55,238500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,7.98,5.0,2.7,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,128810.0,37.5,-0.2141,False,O,▲,166583,▼,X,X,0,0,0,0.56,250,0,1,1,1,0.0,반도체 제조업,12.817692307692308,25.17615384615385,3.0,77.3,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,74.1,74.1,74.1,32.16,32.16,FRESH,0.541,,False,MATURE,122939.0,1852571.0,11.0,,,,,True,21.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
20,289080,SV인베스트먼트,KOSDAQ,금융,4330,274.64,2351.9,177.0,75.7,ARMED,ARMED,2,True,False,False,73.8,73.8,85.0,58.9,81.4,0.0,67.6,75.1,26.1,67.4,0.99,1.5,진입적정 + 대기,0,4265.0,3625.0,5030.0,5660.0,,1.09,1.22,3770,2.01,특이사항 없음,1,9.2,61.9,12.79,STRUCT 강점,AI 보조,5일 급등,스퀴즈/품질 대기,CAUTION,50.5,기타 금융업,27463948458.0,79.5,32.9,1,0,6.39,19.28,21.29,35.74,113.3,152.92,25.13,81.14,95.03,0.034,0.034,1,12.0,0,0,1.08,0.62,5880.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.01,6.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,4924.0,14.84,0.3211,False,O,▲,3903,▲,O,X,0,0,0,3.19,250,0,1,1,1,0.0,기타 금융업,10.39945945945946,9.617837837837838,7.0,81.4,OK,31.744858961700665,31.744858961700665,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,73.8,73.8,73.8,32.16,32.16,FRESH,0.538,,False,MATURE,122939.0,757450.0,177.0,,,,,True,16.2,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
21,008350,남선알미늄,KOSPI,철강·금속,2415,274.74,3117.3,936.0,200.5,ARMED,ARMED,2,True,False,False,71.7,71.7,89.1,46.9,86.5,0.0,62.1,74.2,42.2,47.3,1.79,12.9,RR1.8 + 대기,0,2140.0,1817.0,3485.0,4130.0,,-0.2,0.15,1969,40.98,특이사항 없음,0,51.15,62.2,18.59,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,50.5,1차 비철금속 제조업,27474152315.0,83.3,106.07,0,0,-1.83,-15.71,13.38,73.62,92.89,114.67,63.01,60.73,56.78,0.023,0.023,1,12.0,1,0,3.77,0.51,4945.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.09,6.0,4.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1851.1,22.6,-1.0577,False,O,▲,2844,▼,X,X,0,0,0,4.67,250,0,1,1,1,0.0,1차 비철금속 제조업,-1.3172222222222223,18.729444444444443,6.0,86.5,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,71.7,71.7,71.7,32.16,32.16,FRESH,0.517,,False,MATURE,122939.0,2005040.0,936.0,,,,,True,44.3,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
22,388790,라이콤,KOSDAQ,IT/전기전자,6570,90.52,2011.0,260.0,171.2,ARMED,ARMED,2,True,False,False,71.6,71.6,89.7,58.5,61.8,0.0,63.3,70.0,31.2,61.0,2.79,0.0,RR2.8 + 진입적정 + 대기,0,6570.0,5580.0,9330.0,10460.0,,-0.48,0.45,4984,142.25,특이사항 없음,0,18.75,54.9,14.59,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,50.5,통신 및 방송 장비 제조업,9051575650.0,61.8,85.21,0,0,-8.37,13.47,23.03,52.61,151.24,168.16,42.0,119.08,110.27,0.035,0.035,1,12.0,1,0,2.02,0.49,11230.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.07,6.0,2.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,5138.0,31.8,0.1578,False,O,▲,7406,▲,X,X,0,0,0,0.0,249,0,1,1,1,0.0,통신 및 방송 장비 제조업,16.630454545454544,28.787181818181818,2.0,61.8,OK,32.27829306394848,32.27829306394848,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,71.6,71.6,71.6,32.16,32.16,FRESH,0.516,,False,MATURE,122939.0,1711956.0,260.0,,,,,True,42.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
23,044490,태웅,KOSDAQ,기타,50000,106.27,10003.7,0.0,,ARMED,ARMED,2,True,False,False,71.5,71.5,74.3,71.0,66.7,0.0,20.9,70.7,7.6,90.5,0.65,0.0,밸런스우수 + 진입적정 + 대기,0,50000.0,42500.0,54900.0,63900.0,,0.52,0.44,43818,1.25,특이사항 없음,2,1.39,50.6,4.83,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,50.5,기타 금속 가공제품 제조업,10627337200.0,51.2,19.23,1,0,1.42,10.38,-0.4,-5.12,49.25,65.84,-15.73,17.09,7.95,0.046,0.046,1,12.0,0,0,1.93,0.58,67500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.0,5.0,0.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,40365.0,14.11,0.3347,False,O,▲,48479,▲,O,X,0,0,0,1.12,250,0,1,1,1,0.0,기타 금속 가공제품 제조업,9.910260869565217,12.657652173913043,4.0,66.7,OK,35.0,35.0,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,71.5,71.5,71.5,32.16,32.16,FRESH,0.515,,False,MATURE,122939.0,0.0,,,,,,True,9.8,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
24,388050,지투파워,KOSDAQ,인프라·에너지,14200,194.3,2656.7,20.0,29.0,ARMED,ARMED,2,True,False,False,71.3,71.3,95.8,54.8,55.5,0.0,60.4,68.7,41.0,48.8,1.07,0.0,RR1.1 + 진입적정 + 대기,0,14200.0,12070.0,16480.0,18340.0,,1.33,0.47,11968,14.85,특이사항 없음,2,15.15,64.7,13.5,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,50.5,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",19429885520.0,81.2,37.63,0,0,-3.07,13.33,7.41,17.36,57.78,65.69,6.75,25.62,7.8,0.009,0.009,1,12.0,0,0,2.66,0.62,21500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.0,6.0,1.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,11360.0,18.65,0.3462,False,O,▲,14092,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",7.878181818181818,6.1909090909090905,9.0,55.5,OK,35.272113037830096,35.272113037830096,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,71.3,71.3,71.3,32.16,32.16,FRESH,0.513,,False,MATURE,122939.0,290197.0,20.0,,,,,True,16.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
25,383310,에코프로에이치엔,KOSDAQ,화학·소재,31400,86.85,6586.1,0.0,,ARMED,ARMED,2,True,False,False,70.9,70.9,100.0,72.8,9.0,0.0,15.6,60.6,91.0,0.0,0.51,0.0,진입적정 + 대기,0,31400.0,28450.0,32900.0,37900.0,,-0.09,1.36,35401,-17.06,특이사항 없음,5,4.45,62.8,4.22,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,50.5,기타 화학제품 제조업,8684591025.0,69.7,10.41,1,0,-0.48,6.08,7.17,12.54,31.11,10.76,1.93,-1.05,-47.13,0.533,0.145,0,9.1,1,0,3.57,0.69,46900.0,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,v1_sl_first_gap_at_open,9.39,5.0,0.5,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,33085.0,-11.3,0.1414,False,O,▲,30812,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,기타 화학제품 제조업,8.233777777777778,9.924888888888889,8.0,9.0,OK,69.99611503679986,69.99611503679986,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,70.9,70.9,70.9,32.16,32.16,FRESH,0.509,,False,MATURE,122939.0,0.0,,,,,,True,4.8,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
26,078070,유비쿼스홀딩스,KOSDAQ,금융,16980,51.17,2989.3,66.0,112.8,ARMED,ARMED,2,True,False,False,70.3,70.3,95.1,50.4,60.5,0.0,58.9,68.7,44.7,44.1,1.79,0.0,RR1.8 + 진입적정 + 대기,0,16980.0,14430.0,21550.0,23500.0,,-0.44,0.45,15714,4.63,특이사항 없음,2,11.52,59.3,3.51,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,50.5,기타 금융업,5117243630.0,60.6,31.39,1,0,-3.41,0.95,8.08,23.04,63.27,49.74,12.43,31.11,-8.15,0.11,0.11,1,12.0,0,0,1.75,0.45,24600.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.02,6.0,1.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,13182.0,8.06,-0.2936,False,O,▲,18039,▲,X,X,0,0,0,-1.31,250,0,1,1,1,0.0,기타 금융업,10.39945945945946,9.617837837837838,7.0,60.5,OK,25.0,25.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,70.3,70.3,70.3,32.16,32.16,FRESH,0.503,,False,MATURE,122939.0,1128402.0,66.0,,,,,True,26.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
27,451760,컨텍,KOSDAQ,IT/전기전자,20400,122.45,3220.1,16.0,33.6,ARMED,ARMED,2,True,False,False,69.9,69.9,66.2,69.2,78.6,0.0,68.5,71.3,12.4,84.5,1.16,0.0,밸런스우수 + RR1.2 + 진입적정 + 대기,0,20400.0,17340.0,23950.0,26350.0,,-1.43,0.86,20265,1.78,특이사항 없음,0,0.29,61.2,3.59,AI 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,50.5,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12244781100.0,74.8,37.45,0,0,-7.48,-6.21,14.61,24.77,13.4,139.72,14.16,-18.76,81.83,0.214,0.214,1,12.0,1,0,2.31,0.49,27000.0,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,v1_sl_first_gap_at_open,15.0,6.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,17537.0,0.67,-0.223,False,O,▲,22437,▲,X,X,0,0,0,-1.81,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",16.630454545454544,28.787181818181818,2.0,78.6,OK,47.50643801448582,47.50643801448582,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,69.9,69.9,69.9,32.16,32.16,FRESH,0.499,,False,MATURE,122939.0,335760.0,16.0,,,,,True,17.4,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
